run_idx,step,J,true_crop_sum,ugv0_y,ugv0_x,ugv0_mu,ugv0_var,ugv0_prob,ugv0_visited_count,ugv0_visited_mu_sum,ugv0_visited_var_sum,ugv0_visited_prob_sum,ugv0_reachable_rmse,ugv0_reachable_mae,ugv0_reachable_var,ugv0_reachable_calib,ugv0_reachable_cell_count,ugv0_path_rmse,ugv0_path_mae,ugv0_path_var,ugv0_target_error,ugv0_target_var,ugv0_path_true_sum,ugv0_path_mu_sum,ugv0_path_var_sum,ugv0_path_prob_sum,ugv0_path_expected_sum,ugv0_target_true,ugv0_target_mu,ugv0_target_prob,ugv0_target_expected,ugv1_y,ugv1_x,ugv1_mu,ugv1_var,ugv1_prob,ugv1_visited_count,ugv1_visited_mu_sum,ugv1_visited_var_sum,ugv1_visited_prob_sum,ugv1_reachable_rmse,ugv1_reachable_mae,ugv1_reachable_var,ugv1_reachable_calib,ugv1_reachable_cell_count,ugv1_path_rmse,ugv1_path_mae,ugv1_path_var,ugv1_target_error,ugv1_target_var,ugv1_path_true_sum,ugv1_path_mu_sum,ugv1_path_var_sum,ugv1_path_prob_sum,ugv1_path_expected_sum,ugv1_target_true,ugv1_target_mu,ugv1_target_prob,ugv1_target_expected
0,0,858.6629059174129,6.804414051138603,19,14,0.18204086544536605,0.984128555786366,0.1759637464942276,2,0.2527984576159123,1.981792206702934,0.3390673915177653,3.4270057565504977,3.1889236246179697,0.9060670997338551,10.838301355696391,103,4.807663990026483,4.665507586545732,0.7503233192294199,2.9879303646400643,0.9323841998691688,46.14002048777103,13.481467381950909,5.252263234605939,3.443443098268745,7.774017615936005,3.422982782298016,0.4350524176579514,0.20768947425038936,0.09035580789474074,10,12,0.08678675234309191,0.9612786780881666,0.16381440473623082,2,0.15754434451363813,1.9589423290047345,0.32691804975976857,3.444415052799168,3.281956851400341,0.9112454934167598,10.952749562532736,104,2.837357681998057,2.8117764928861066,0.7380598136990159,3.1904165079507147,0.8966327131437307,24.82307250809026,5.140637057887511,5.166418695893111,1.7634510104492085,1.4339821689520056,3.381431268840587,0.19101476088987243,0.1742626454858802,0.03328673755952201
0,1,856.958597394163,6.804414051138603,19,15,0.5751049153935208,0.9248967008606049,0.2278660996207641,3,0.9892468348920649,2.904381884353183,0.5866556533859093,3.846389753918569,3.485769789376608,0.8915370257102646,13.903177113339485,100,4.9742787860023245,4.9024073284944345,0.7025833287753629,3.4322567152352734,0.8144233798426557,49.14622304992375,14.8293717504627,4.91808330142754,3.6901020091196757,8.352385640722748,4.454420983769452,1.0221642685341787,0.29919089295956536,0.3058222402541019,11,12,0.5188427284165614,0.885756876482786,0.21826597178160506,3,0.9481361505771655,2.839536667594876,0.578207634486712,3.119266104011098,2.973187770086541,0.8878839172110372,8.84193711042154,101,2.763665525238877,2.7589516476564877,0.7091604396536754,2.8509729297604025,0.8142289747410807,26.38825399958983,7.075592465994413,4.964123077575728,2.0640319251008927,2.105017299042871,3.596924180193084,0.7459512504326814,0.251314480292873,0.18746835082630808
0,2,856.958597394163,6.804414051138603,19,15,0.5751049153935208,0.9248967008606049,0.2278660996207641,3,0.9892468348920649,2.904381884353183,0.5866556533859093,3.846389753918569,3.485769789376608,0.8915370257102646,13.903177113339485,100,4.9742787860023245,4.9024073284944345,0.7025833287753629,3.4322567152352734,0.8144233798426557,49.14622304992375,14.8293717504627,4.91808330142754,3.6901020091196757,8.352385640722748,4.454420983769452,1.0221642685341787,0.29919089295956536,0.3058222402541019,11,12,0.5188427284165614,0.885756876482786,0.21826597178160506,3,0.9481361505771655,2.839536667594876,0.578207634486712,3.119266104011098,2.973187770086541,0.8878839172110372,8.84193711042154,101,2.763665525238877,2.7589516476564877,0.7091604396536754,2.8509729297604025,0.8142289747410807,26.38825399958983,7.075592465994413,4.964123077575728,2.0640319251008927,2.105017299042871,3.596924180193084,0.7459512504326814,0.251314480292873,0.18746835082630808
0,3,856.958597394163,6.804414051138603,19,15,0.5751049153935208,0.9248967008606049,0.2278660996207641,3,0.9892468348920649,2.904381884353183,0.5866556533859093,3.846389753918569,3.485769789376608,0.8915370257102646,13.903177113339485,100,4.9742787860023245,4.9024073284944345,0.7025833287753629,3.4322567152352734,0.8144233798426557,49.14622304992375,14.8293717504627,4.91808330142754,3.6901020091196757,8.352385640722748,4.454420983769452,1.0221642685341787,0.29919089295956536,0.3058222402541019,11,12,0.5188427284165614,0.885756876482786,0.21826597178160506,3,0.9481361505771655,2.839536667594876,0.578207634486712,3.119266104011098,2.973187770086541,0.8878839172110372,8.84193711042154,101,2.763665525238877,2.7589516476564877,0.7091604396536754,2.8509729297604025,0.8142289747410807,26.38825399958983,7.075592465994413,4.964123077575728,2.0640319251008927,2.105017299042871,3.596924180193084,0.7459512504326814,0.251314480292873,0.18746835082630808
0,4,856.958597394163,6.804414051138603,19,15,0.5751049153935208,0.9248967008606049,0.2278660996207641,3,0.9892468348920649,2.904381884353183,0.5866556533859093,3.846389753918569,3.485769789376608,0.8915370257102646,13.903177113339485,100,4.9742787860023245,4.9024073284944345,0.7025833287753629,3.4322567152352734,0.8144233798426557,49.14622304992375,14.8293717504627,4.91808330142754,3.6901020091196757,8.352385640722748,4.454420983769452,1.0221642685341787,0.29919089295956536,0.3058222402541019,11,12,0.5188427284165614,0.885756876482786,0.21826597178160506,3,0.9481361505771655,2.839536667594876,0.578207634486712,3.119266104011098,2.973187770086541,0.8878839172110372,8.84193711042154,101,2.763665525238877,2.7589516476564877,0.7091604396536754,2.8509729297604025,0.8142289747410807,26.38825399958983,7.075592465994413,4.964123077575728,2.0640319251008927,2.105017299042871,3.596924180193084,0.7459512504326814,0.251314480292873,0.18746835082630808
0,5,856.958597394163,6.804414051138603,19,15,0.5751049153935208,0.9248967008606049,0.2278660996207641,3,0.9892468348920649,2.904381884353183,0.5866556533859093,3.846389753918569,3.485769789376608,0.8915370257102646,13.903177113339485,100,4.9742787860023245,4.9024073284944345,0.7025833287753629,3.4322567152352734,0.8144233798426557,49.14622304992375,14.8293717504627,4.91808330142754,3.6901020091196757,8.352385640722748,4.454420983769452,1.0221642685341787,0.29919089295956536,0.3058222402541019,11,12,0.5188427284165614,0.885756876482786,0.21826597178160506,3,0.9481361505771655,2.839536667594876,0.578207634486712,3.119266104011098,2.973187770086541,0.8878839172110372,8.84193711042154,101,2.763665525238877,2.7589516476564877,0.7091604396536754,2.8509729297604025,0.8142289747410807,26.38825399958983,7.075592465994413,4.964123077575728,2.0640319251008927,2.105017299042871,3.596924180193084,0.7459512504326814,0.251314480292873,0.18746835082630808
0,6,838.3473423330693,6.804414051138603,19,15,0.5171075954247583,0.9239524773230464,0.2192150840933314,3,0.8829666139234192,2.9030217208747637,0.5720011847167291,3.8450728842133506,3.4705507380123612,0.8818018598068909,13.902783625105883,100,5.249195931026628,5.1561084046532,0.7036820579623951,3.5311792356695917,0.8122099266719233,50.60245934237037,14.509700509797971,4.925774405736766,3.6246606291840027,8.12769177261774,4.454420983769452,0.9232417480998606,0.28139159813692,0.2597924709645435,11,12,0.24221282314811268,0.8063068824943632,0.17771430774423402,3,0.34179227088922626,2.604926312256758,0.49307839022945466,3.1258822542769984,2.969149577169267,0.8416257952452766,8.92951407235857,101,2.9028629713933003,2.894664046074912,0.7157947032187251,3.0541972694402553,0.7966657220479378,26.801459815266995,6.538811492742611,5.010562922531076,1.973829954649248,1.8862058744855135,3.596924180193084,0.5427269107528288,0.21894197233302634,0.11882570027843468
0,7,838.3473423330693,6.804414051138603,19,15,0.5171075954247583,0.9239524773230464,0.2192150840933314,3,0.8829666139234192,2.9030217208747637,0.5720011847167291,3.8450728842133506,3.4705507380123612,0.8818018598068909,13.902783625105883,100,5.249195931026628,5.1561084046532,0.7036820579623951,3.5311792356695917,0.8122099266719233,50.60245934237037,14.509700509797971,4.925774405736766,3.6246606291840027,8.12769177261774,4.454420983769452,0.9232417480998606,0.28139159813692,0.2597924709645435,11,12,0.24221282314811268,0.8063068824943632,0.17771430774423402,3,0.34179227088922626,2.604926312256758,0.49307839022945466,3.1258822542769984,2.969149577169267,0.8416257952452766,8.92951407235857,101,2.9028629713933003,2.894664046074912,0.7157947032187251,3.0541972694402553,0.7966657220479378,26.801459815266995,6.538811492742611,5.010562922531076,1.973829954649248,1.8862058744855135,3.596924180193084,0.5427269107528288,0.21894197233302634,0.11882570027843468
0,8,838.3473423330693,6.804414051138603,19,15,0.5171075954247583,0.9239524773230464,0.2192150840933314,3,0.8829666139234192,2.9030217208747637,0.5720011847167291,3.8450728842133506,3.4705507380123612,0.8818018598068909,13.902783625105883,100,5.249195931026628,5.1561084046532,0.7036820579623951,3.5311792356695917,0.8122099266719233,50.60245934237037,14.509700509797971,4.925774405736766,3.6246606291840027,8.12769177261774,4.454420983769452,0.9232417480998606,0.28139159813692,0.2597924709645435,11,12,0.24221282314811268,0.8063068824943632,0.17771430774423402,3,0.34179227088922626,2.604926312256758,0.49307839022945466,3.1258822542769984,2.969149577169267,0.8416257952452766,8.92951407235857,101,2.9028629713933003,2.894664046074912,0.7157947032187251,3.0541972694402553,0.7966657220479378,26.801459815266995,6.538811492742611,5.010562922531076,1.973829954649248,1.8862058744855135,3.596924180193084,0.5427269107528288,0.21894197233302634,0.11882570027843468
0,9,838.3473423330693,6.804414051138603,19,15,0.5171075954247583,0.9239524773230464,0.2192150840933314,3,0.8829666139234192,2.9030217208747637,0.5720011847167291,3.8450728842133506,3.4705507380123612,0.8818018598068909,13.902783625105883,100,5.249195931026628,5.1561084046532,0.7036820579623951,3.5311792356695917,0.8122099266719233,50.60245934237037,14.509700509797971,4.925774405736766,3.6246606291840027,8.12769177261774,4.454420983769452,0.9232417480998606,0.28139159813692,0.2597924709645435,11,12,0.24221282314811268,0.8063068824943632,0.17771430774423402,3,0.34179227088922626,2.604926312256758,0.49307839022945466,3.1258822542769984,2.969149577169267,0.8416257952452766,8.92951407235857,101,2.9028629713933003,2.894664046074912,0.7157947032187251,3.0541972694402553,0.7966657220479378,26.801459815266995,6.538811492742611,5.010562922531076,1.973829954649248,1.8862058744855135,3.596924180193084,0.5427269107528288,0.21894197233302634,0.11882570027843468
